10.279988 52.839081 0.000000 
10.319988 53.251080 0.000000 
10.359988 53.664677 0.000000 
10.399988 54.079876 0.000000 
10.439988 54.496677 0.000000 
10.479988 54.915073 0.000000 
10.519988 55.335075 0.000000 
10.559988 55.756672 0.000000 
10.599988 56.179874 0.000000 
10.639988 56.604671 0.000000 
10.679988 57.031071 0.000000 
10.719988 57.459068 0.000000 
10.759988 57.888668 0.000000 
10.799988 58.319870 0.000000 
10.839988 58.752666 0.000000 
10.879988 59.187065 0.000000 
10.919988 59.623066 0.000000 
10.959988 60.060665 0.000000 
10.999988 60.499863 0.000000 
11.039988 60.940662 0.000000 
11.079988 61.383060 0.000000 
11.119987 61.827061 0.000000 
11.159987 62.272659 0.000000 
11.199987 62.719860 0.000000 
11.239987 63.168659 0.000000 
11.279987 63.619057 0.000000 
11.319987 64.071053 0.000000 
11.359987 64.524658 0.000000 
11.399987 64.979851 0.000000 
11.439987 65.436653 0.000000 
11.479987 65.895050 0.000000 
11.519987 66.355049 0.000000 
11.559987 66.816650 0.000000 
11.599987 67.279846 0.000000 
11.639987 67.744652 0.000000 
11.679987 68.211044 0.000000 
11.719987 68.679047 0.000000 
11.759987 69.148643 0.000000 
11.799987 69.619843 0.000000 
11.839987 70.092644 0.000000 
11.879987 70.567039 0.000000 
11.919987 71.043045 0.000000 
11.959987 71.520638 0.000000 
11.999987 71.999840 0.000000 
12.039987 72.480637 0.000000 
12.079987 72.963036 0.000000 
12.119987 73.447037 0.000000 
12.159986 73.932632 0.000000 
12.199986 74.419838 0.000000 
12.239986 74.908630 0.000000 
12.279986 75.399033 0.000000 
12.319986 75.891029 0.000000 
12.359986 76.384628 0.000000 
12.399986 76.879829 0.000000 
12.439986 77.376625 0.000000 
12.479986 77.875031 0.000000 
12.519986 78.375023 0.000000 
12.559986 78.876625 0.000000 
12.599986 79.379822 0.000000 
12.639986 79.884621 0.000000 
12.679986 80.391022 0.000000 
12.719986 80.899025 0.000000 
12.759986 81.408623 0.000000 
12.799986 81.919823 0.000000 
12.839986 82.432617 0.000000 
12.879986 82.947014 0.000000 
12.919986 83.463013 0.000000 
12.959986 83.980614 0.000000 
12.999986 84.499817 0.000000 
13.039986 85.020615 0.000000 
13.079986 85.543015 0.000000 
13.119986 86.067009 0.000000 
13.159986 86.592613 0.000000 
13.199986 87.119812 0.000000 
13.239985 87.648605 0.000000 
13.279985 88.179008 0.000000 
13.319985 88.711006 0.000000 
13.359985 89.244606 0.000000 
13.399985 89.779800 0.000000 
13.439985 90.316605 0.000000 
13.479985 90.855003 0.000000 
13.519985 91.394997 0.000000 
13.559985 91.936600 0.000000 
13.599985 92.479797 0.000000 
13.639985 93.024597 0.000000 
13.679985 93.570999 0.000000 
13.719985 94.118996 0.000000 
13.759985 94.668594 0.000000 
13.799985 95.219795 0.000000 
13.839985 95.772591 0.000000 
13.879985 96.326988 0.000000 
13.919985 96.882988 0.000000 
13.959985 97.440590 0.000000 
13.999985 97.999786 0.000000 
14.039985 98.560585 0.000000 
14.079985 99.122986 0.000000 
14.119985 99.686981 0.000000 
14.159985 100.252579 0.000000 
14.199985 100.819778 0.000000 
14.239985 101.388580 0.000000 
14.279984 101.958977 0.000000 
14.319984 102.530975 0.000000 
14.359984 103.104576 0.000000 
14.399984 103.679771 0.000000 
14.439984 104.256577 0.000000 
14.479984 104.834976 0.000000 
14.519984 105.414970 0.000000 
14.559984 105.996567 0.000000 
14.599984 106.579765 0.000000 
14.639984 107.164566 0.000000 
14.679984 107.750969 0.000000 
14.719984 108.338966 0.000000 
14.759984 108.928566 0.000000 
14.799984 109.519760 0.000000 
14.839984 110.112564 0.000000 
14.879984 110.706963 0.000000 
14.919984 111.302956 0.000000 
14.959984 111.900558 0.000000 
